Title,Location,Type,Price,Area,Bedrooms,Bathrooms,Purpose,Date Posted,Built Year,Kitchens,Store Rooms,Servant Quarters,Furnished,Gym,Study Room,Drawing Room,Dining Room,Lawn/Garden,Swimming Pool,Electricity Backup,Lounge/Sitting Room,Link
5 Marla Residential House For Sale In Nishtar EXT Block Bahria Town Lahore,"Bahria Town - Nishtar Extension Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",House,2.8 Crore,5 Marla,3,3,For Sale,2025-07-26,2025.0,2,1,1,True,False,True,True,True,True,True,True,False,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_extension_block_5_marla_residential_house_for_sale_in_nishtar_ext_block_bahria_town_lahore-52264748-14414-1.html
10 Marla Brand New Corner House For Sale,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",House,3.5 Crore,10 Marla,6,6,For Sale,2025-07-01,2024.0,2,1,1,False,False,True,True,True,True,True,False,True,https://www.zameen.com/Property/nasheman_e_iqbal_nasheman-e-iqbal_phase_2_10_marla_brand_new_corner_house_for_sale-51819657-4071-1.html
5 Marla Classic Brand New House For Sale With A+ Plus Quality Material,"Paragon City, Lahore, Punjab",House,2.5 Crore,5 Marla,3,4,For Sale,2025-07-01,2025.0,1,1,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_paragon_city_5_marla_classic_brand_new_house_for_sale_with_a_plus_quality_material-52777754-1014-1.html
3 Marla Used House For Sale In Green Town,"Township - Sector C2, Township, Lahore, Punjab",House,90 Lakh,3 Marla,3,4,For Sale,2025-07-01,,0,0,0,False,False,False,False,False,False,False,False,False,https://www.zameen.com/Property/township_township_-_sector_c2_3_marla_used_house_for_sale_in_green_town-52177422-4259-1.html
1 Kanal Facing Park House Is Available For Sale In PAF Falcon Complex Gulberg 3 Lahore,"PAF Falcon Complex, Gulberg, Lahore, Punjab",House,19 Crore,1 Kanal,6,7,For Sale,2025-07-01,,3,0,0,False,False,False,True,True,True,False,False,True,https://www.zameen.com/Property/gulberg_paf_falcon_complex_1_kanal_facing_park_house_is_available_for_sale_in_paf_falcon_complex_gulberg_3_lahore-52612361-3102-1.html
One Kanal House In H Block,"Fazaia Housing Scheme Phase 1, Fazaia Housing Scheme, Lahore, Punjab",House,8.5 Crore,1 Kanal,5,6,For Sale,2025-07-01,2020.0,2,1,1,True,False,True,True,True,False,False,True,False,https://www.zameen.com/Property/fazaia_housing_scheme_fazaia_housing_scheme_phase_1_one_kanal_house_in_h_block-52625899-9238-1.html
"3.5 Marla Brand New House For Sale In Edenabad, Pine Avenue Road","Edenabad, Eden, Lahore, Punjab",House,1.6 Crore,3.5 Marla,4,4,For Sale,2025-07-01,2025.0,2,0,0,False,False,False,True,False,True,False,False,True,https://www.zameen.com/Property/eden_edenabad_3_5_marla_brand_new_house_for_sale_in_edenabad_pine_avenue_road-52380827-1225-1.html
Beautiful Brand New House For Sale In Lake City Meadows Near DHA Phase 5,"Lake City Meadows Phase 1 - Block F, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",House,3.8 Crore,10 Marla,5,6,For Sale,2025-07-31,2025.0,2,2,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lake_city_meadows_phase_1_lake_city_meadows_phase_1_-_block_f_beautiful_brand_new_house_for_sale_in_lake_city_meadows_near_dha_phase_5-52690975-4196-1.html
Location: lake City meadows phase 1 near DHA phase 5 Best Option for Living Purpose.  Having Beautiful Bedrooms With Beautiful Attached Baths. TV Lounge Branded Kitchens.  Tiles With Wooden Flooring. Room Cabinet Designed Walls And Ceiling  Reasonable Demand.,"Lake City Meadows Phase 1 - Block A, Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",House,4.3 Crore,8 Marla,5,6,For Sale,2025-07-01,2025.0,2,2,1,False,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lake_city_meadows_phase_1_lake_city_meadows_phase_1_-_block_a_location_lake_city_meadows_phase_1_near_dha_phase_5_best_option_for_living_purpose_having_beautiful_bedrooms_with_beautiful_attached_baths_tv_lounge_branded_kitchens_tiles_with_wooden_flooring_room_cabinet_designed_walls_and_ceiling_reasonable_demand-52755433-4191-1.html
5 Marla Very Hot Loction New Modern Design House For Sale In DHA PHASE 5 Lahore,"DHA Phase 5, DHA Defence, Lahore, Punjab",House,2.75 Crore,5 Marla,3,4,For Sale,2025-07-01,2023.0,2,0,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/dha_defence_dha_phase_5_5_marla_very_hot_loction_new_modern_design_house_for_sale_in_dha_phase_5_lahore-52777225-1447-1.html
5 Marla Half Triple Storey Vip House For Sale,"Garhi Shahu, Lahore, Punjab",House,2.75 Crore,5 Marla,4,3,For Sale,2025-07-27,2010.0,2,0,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_garhi_shahu_5_marla_half_triple_storey_vip_house_for_sale-52586736-1040-1.html
Dubai Real Estate Offer 16.5 Marla Luxury Corner House For Sale At Habibullah Road,"Garhi Shahu, Lahore, Punjab",House,6.5 Crore,16 Marla,7,6,For Sale,2025-07-01,2024.0,2,1,1,True,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_garhi_shahu_dubai_real_estate_offer_16_5_marla_luxury_corner_house_for_sale_at_habibullah_road-52475707-1040-1.html
Dubai Real Estate Offer 2.75 Marla Half Triple Storey Owner Build House For Sale,"Garhi Shahu, Lahore, Punjab",House,1.6 Crore,2.8 Marla,4,4,For Sale,2025-07-01,2024.0,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_garhi_shahu_dubai_real_estate_offer_2_75_marla_half_triple_storey_owner_build_house_for_sale-52204515-1040-1.html
14 Marla House For Sale In Nasheman-E-Iqbal,"Nasheman-e-Iqbal, Lahore, Punjab",House,4.25 Crore,14 Marla,5,7,For Sale,2025-07-01,2025.0,0,0,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_nasheman-e-iqbal_14_marla_house_for_sale_in_nasheman-e-iqbal-52316261-499-1.html
1 Kanal Grey Structure House For Sale Phase 7 Block U,"DHA Phase 7 - Block U, DHA Phase 7, DHA Defence, Lahore, Punjab",House,5.99 Crore,1 Kanal,5,6,For Sale,2025-07-01,2025.0,2,1,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_1_kanal_grey_structure_house_for_sale_phase_7_block_u-52068157-1628-1.html
House For Sale,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",House,6.5 Crore,1 Kanal,5,6,For Sale,2025-07-01,2024.0,2,1,1,False,False,True,True,True,True,False,True,False,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_house_for_sale-52564762-8325-1.html
5 Marla House For Sale,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",House,2.1 Crore,5 Marla,3,4,For Sale,2025-07-01,2025.0,2,0,2,True,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/lahore_bankers_avenue_cooperative_housing_society_5_marla_house_for_sale-52626381-8325-1.html
5 marla house,"Bahria Nasheman, Lahore, Punjab",House,1.6 Crore,5 Marla,3,5,For Sale,2025-07-01,2024.0,0,0,0,True,False,False,False,False,False,False,True,False,https://www.zameen.com/Property/lahore_bahria_nasheman_5_marla_house-52776186-4510-1.html
5 Marla House For Sale,"DHA 9 Town, DHA Defence, Lahore, Punjab",House,2.2 Crore,5 Marla,3,4,For Sale,2025-07-01,2022.0,1,1,0,False,False,True,True,True,True,True,True,True,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_house_for_sale-52703263-1452-1.html
10 Marla Brand New Bungalow For Sale In DHA Lahore,"DHA Phase 8, DHA Defence, Lahore, Punjab",House,4.3 Crore,10 Marla,4,5,For Sale,2025-07-01,,0,0,1,True,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_defence_dha_phase_8_10_marla_brand_new_bungalow_for_sale_in_dha_lahore-44622009-1451-1.html
Modern With Double Height Lobby House For Sale In DHA Lahore,"DHA Phase 6, DHA Defence, Lahore, Punjab",House,7.1 Crore,1 Kanal,5,6,For Sale,2025-07-01,2024.0,0,0,0,False,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_defence_dha_phase_6_modern_with_double_height_lobby_house_for_sale_in_dha_lahore-52000542-1448-1.html
"""Spacious 1 Kanal House For Sale In DHA Phase 7 Lahore Perfect For Comfortable Living""","DHA Phase 7, DHA Defence, Lahore, Punjab",House,6.79 Crore,1 Kanal,5,6,For Sale,2025-07-01,2024.0,0,0,0,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_defence_dha_phase_7_spacious_1_kanal_house_for_sale_in_dha_phase_7_lahore_perfect_for_comfortable_living-52008537-1450-1.html
1 Kanal basement near CBD House For Sale In DHA Lahore,"DHA Phase 3 - Block X, DHA Phase 3, DHA Defence, Lahore, Punjab",House,7.6 Crore,1 Kanal,5,6,For Sale,2025-07-01,2023.0,0,0,0,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_x_1_kanal_basement_near_cbd_house_for_sale_in_dha_lahore-52444760-1585-1.html
Eid Gift 2 Kanal Well-Maintained House for Sale in DHA Phase 1 Ideal for Renovation or Investment,"DHA Phase 1, DHA Defence, Lahore, Punjab",House,12.48 Crore,2 Kanal,5,6,For Sale,2025-07-01,1998.0,2,0,2,True,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_defence_dha_phase_1_eid_gift_2_kanal_well-maintained_house_for_sale_in_dha_phase_1_ideal_for_renovation_or_investment-52633703-1442-1.html
Ready To Buy A House In Marghzar Officers Colony Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,4.05 Crore,12 Marla,5,5,For Sale,2025-07-28,2020.0,2,1,0,True,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_ready_to_buy_a_house_in_marghzar_officers_colony_marghzar_officers_colony-52775982-1047-1.html
Scheme Mor 338 Square Feet House Up For Sale,"Scheme Mor, Multan Road, Lahore, Punjab",House,65 Lakh,1.5 Marla,3,3,For Sale,2025-07-01,,3,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/multan_road_scheme_mor_scheme_mor_338_square_feet_house_up_for_sale-52775969-12336-1.html
Corner Marghzar Officers Colony 10 Marla House Up For sale,"Marghzar Officers Colony, Lahore, Punjab",House,3.25 Crore,10 Marla,5,5,For Sale,2025-07-01,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_corner_marghzar_officers_colony_10_marla_house_up_for_sale-52775953-1047-1.html
Your Search For House In Marghzar Officers Colony Ends Here,"Marghzar Officers Colony, Lahore, Punjab",House,4.5 Crore,1 Kanal,3,3,For Sale,2025-07-01,2025.0,2,1,1,False,False,False,True,True,True,False,True,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_your_search_for_house_in_marghzar_officers_colony_ends_here-52775941-1047-1.html
"10 Marla Corner Spanish House For Sale In Peaceful Land Society, Lahore 3 Beds, 4 Baths, Drawing, Dining, TV Lounge","Pace Woodlands, Bedian Road, Lahore, Punjab",House,2.95 Crore,10 Marla,3,4,For Sale,2025-07-01,2020.0,1,1,1,False,False,False,True,True,False,False,True,True,https://www.zameen.com/Property/bedian_road_pace_woodlands_10_marla_corner_spanish_house_for_sale_in_peaceful_land_society_lahore_3_beds_4_baths_drawing_dining_tv_lounge-52734685-10761-1.html
1 KANAL MODERN DESIGN HOUSE FOR SALE IN CENTRAL PARK,"Central Park Housing Scheme, Lahore, Punjab",House,7.75 Crore,1 Kanal,4,5,For Sale,2025-07-01,2025.0,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_central_park_housing_scheme_1_kanal_modern_design_house_for_sale_in_central_park-52488511-1013-1.html
READY TO MOVE3 MARLA A+ SINGLE STOREY HOUSE FOR SALE ON 3 YEAR INSTALLMENT PLAN,"Rehan Garden Phase 2, Rehan Garden, Lahore, Punjab",House,65 Lakh,3 Marla,2,4,For Sale,2025-07-01,2024.0,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/rehan_garden_rehan_garden_phase_2_ready_to_move3_marla_a_single_storey_house_for_sale_on_3_year_installment_plan-52427232-13177-1.html
Discover Luxury Living In This Meticulously Designed 2 Kanal House In DHA Phase 7,"DHA Phase 7, DHA Defence, Lahore, Punjab",House,10.75 Crore,2 Kanal,7,6,For Sale,2025-07-01,2024.0,2,2,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/dha_defence_dha_phase_7_discover_luxury_living_in_this_meticulously_designed_2_kanal_house_in_dha_phase_7-51863051-1450-1.html
1 KANAL SPANISH HOUSE FOR SALE IN DHA PHASE 7 PRIME,"DHA Phase 7, DHA Defence, Lahore, Punjab",House,9.5 Crore,1 Kanal,5,6,For Sale,2025-07-01,,2,1,2,False,False,False,True,True,True,False,False,True,https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_spanish_house_for_sale_in_dha_phase_7_prime-52646140-1450-1.html
5 MARLA MODERN HOUSE FOR IN DHA PHASE 9 TOWN,"DHA 9 Town, DHA Defence, Lahore, Punjab",House,2.18 Crore,5 Marla,3,4,For Sale,2025-07-27,2024.0,0,0,0,False,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_modern_house_for_in_dha_phase_9_town-52108267-1452-1.html
Brand New 10 Marla House For Sale In Jasmine Block Sector C Bahria Town Lahore,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",House,5.5 Crore,10 Marla,5,6,For Sale,2025-07-01,2025.0,2,0,0,False,False,False,True,False,False,False,True,False,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_brand_new_10_marla_house_for_sale_in_jasmine_block_sector_c_bahria_town_lahore-52771060-1786-1.html
10 Marla Double Storey 4 Bedrooms Double Kitchen Double Tv Lounges Garage,"Revenue Society - Block A, Revenue Society, Lahore, Punjab",House,3.5 Crore,10 Marla,4,5,For Sale,2025-07-01,2025.0,2,0,0,False,False,True,True,True,True,True,True,False,https://www.zameen.com/Property/revenue_society_revenue_society_-_block_a_10_marla_double_storey_4_bedrooms_double_kitchen_double_tv_lounges_garage-52354390-8929-1.html
Buy A House Of 10 Marla In Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,3.5 Crore,10 Marla,5,5,For Sale,2025-07-28,,2,1,1,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_buy_a_house_of_10_marla_in_marghzar_officers_colony-52719570-1047-1.html
In Marghzar Officers Colony 1 Kanal House For sale,"Marghzar Officers Colony, Lahore, Punjab",House,4.2 Crore,1 Kanal,8,6,For Sale,2025-07-28,,2,1,1,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_in_marghzar_officers_colony_1_kanal_house_for_sale-52719568-1047-1.html
Want To Buy A House In Marghzar Officers Colony?,"Marghzar Officers Colony, Lahore, Punjab",House,4.25 Crore,1 Kanal,5,5,For Sale,2025-07-28,,2,1,1,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_want_to_buy_a_house_in_marghzar_officers_colony-52719379-1047-1.html
This Is Your Chance To Buy House In Al-Hafiz Town,"Al-Hafiz Town, Lahore, Punjab",House,1.05 Crore,2.8 Marla,4,4,For Sale,2025-07-28,,2,1,0,False,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_al-hafiz_town_this_is_your_chance_to_buy_house_in_al-hafiz_town-52719172-10154-1.html
Spacious Corner 10 Marla House Available For Sale In Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,5.15 Crore,10 Marla,6,6,For Sale,2025-07-28,2021.0,2,1,0,False,False,False,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_spacious_corner_10_marla_house_available_for_sale_in_marghzar_officers_colony-52718646-1047-1.html
Your Dream Brand New 2 Marla House Is Available In Pico Road,"Pico Road, Lahore, Punjab",House,95 Lakh,2 Marla,3,4,For Sale,2025-07-28,2018.0,2,1,0,False,False,False,True,True,True,False,True,True,https://www.zameen.com/Property/lahore_pico_road_your_dream_brand_new_2_marla_house_is_available_in_pico_road-52718399-21483-1.html
Your Ideal 563 Square Feet House Has Just Become Available In Al-Hamd Park,"Al-Hamd Park, Lahore, Punjab",House,1.25 Crore,2.5 Marla,4,4,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_al-hamd_park_your_ideal_563_square_feet_house_has_just_become_available_in_al-hamd_park-52759759-9997-1.html
Your Search For House In Al-Hamd Park Ends Here,"Al-Hamd Park, Lahore, Punjab",House,1.25 Crore,2.5 Marla,4,4,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_al-hamd_park_your_search_for_house_in_al-hamd_park_ends_here-52759428-9997-1.html
Book A House Of 2 Marla In Al-Hamd Park Al-Hamd Park,"Al-Hamd Park, Lahore, Punjab",House,90 Lakh,2 Marla,3,3,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_al-hamd_park_book_a_house_of_2_marla_in_al-hamd_park_al-hamd_park-52759427-9997-1.html
Ready To Buy A Prime Location House In Al-Hamd Park Al-Hamd Park,"Al-Hamd Park, Lahore, Punjab",House,1.2 Crore,3 Marla,3,3,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_al-hamd_park_ready_to_buy_a_prime_location_house_in_al-hamd_park_al-hamd_park-52759093-9997-1.html
Buy Corner 3 Marla House At Highly Affordable Price,"Al-Hamd Park, Lahore, Punjab",House,1.23 Crore,3 Marla,3,3,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_al-hamd_park_buy_corner_3_marla_house_at_highly_affordable_price-52759092-9997-1.html
Single Storey 5 Marla House For sale In Marghzar Officers Colony Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,1.65 Crore,5 Marla,2,2,For Sale,2025-07-28,,1,1,0,False,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_single_storey_5_marla_house_for_sale_in_marghzar_officers_colony_marghzar_officers_colony-52745340-1047-1.html
6 Marla Double Storey House For Sale,"Samanabad, Lahore, Punjab",House,3.8 Crore,6 Marla,5,6,For Sale,2025-07-01,2014.0,0,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_samanabad_6_marla_double_storey_house_for_sale-52775058-377-1.html
Prime Location House For sale In Beautiful Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,3.2 Crore,10 Marla,5,5,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_prime_location_house_for_sale_in_beautiful_marghzar_officers_colony-52745324-1047-1.html
10 Marla House In Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,3.25 Crore,10 Marla,5,5,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_10_marla_house_in_marghzar_officers_colony-52745323-1047-1.html
House Sized 11 Marla In Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,3.75 Crore,11 Marla,6,6,For Sale,2025-07-28,2025.0,2,1,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_house_sized_11_marla_in_marghzar_officers_colony-52745322-1047-1.html
Ready To Buy A House 1 Kanal In Marghzar Officers Colony,"Marghzar Officers Colony, Lahore, Punjab",House,5.5 Crore,1 Kanal,7,6,For Sale,2025-07-28,2024.0,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_ready_to_buy_a_house_1_kanal_in_marghzar_officers_colony-52745321-1047-1.html
Well-Constructed Brand New House Available For Sale In Pico Road,"Pico Road, Lahore, Punjab",House,1.15 Crore,2.5 Marla,3,3,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_pico_road_well-constructed_brand_new_house_available_for_sale_in_pico_road-52724336-21483-1.html
House Spread Over 3 Marla In Marghzar Officers Colony Available,"Marghzar Officers Colony, Lahore, Punjab",House,1.28 Crore,3 Marla,4,4,For Sale,2025-07-28,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_marghzar_officers_colony_house_spread_over_3_marla_in_marghzar_officers_colony_available-52724236-1047-1.html
A Spacious 2 Kanal House In PGECHS Phase 1,"PGECHS Phase 1, Punjab Govt Employees Society, Lahore, Punjab",House,11 Crore,2 Kanal,6,6,For Sale,2025-07-29,,2,1,1,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/punjab_govt_employees_society_pgechs_phase_1_a_spacious_2_kanal_house_in_pgechs_phase_1-52731133-4431-1.html
10 Marla House For sale In Faisal Town,"Faisal Town, Lahore, Punjab",House,5.5 Crore,10 Marla,4,4,For Sale,2025-07-29,2024.0,2,1,1,False,False,False,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_faisal_town_10_marla_house_for_sale_in_faisal_town-52694423-79-1.html
Avail Yourself A Great 5 Marla House In Faisal Town,"Faisal Town, Lahore, Punjab",House,2.3 Crore,5 Marla,4,4,For Sale,2025-07-29,,2,1,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_faisal_town_avail_yourself_a_great_5_marla_house_in_faisal_town-52735826-79-1.html
Book A 1 Kanal House In Faisal Town,"Faisal Town, Lahore, Punjab",House,7.5 Crore,1 Kanal,6,6,For Sale,2025-07-29,,2,1,1,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_faisal_town_book_a_1_kanal_house_in_faisal_town-52730329-79-1.html
Corner House Of 1 Kanal Is Available For Sale,"Model Town, Lahore, Punjab",House,16 Crore,1 Kanal,6,6,For Sale,2025-07-29,,2,1,1,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/lahore_model_town_corner_house_of_1_kanal_is_available_for_sale-52729991-8-1.html
Reserve A Centrally Located Corner House In Faisal Town,"Faisal Town, Lahore, Punjab",House,2.8 Crore,7 Marla,3,3,For Sale,2025-07-29,,2,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_faisal_town_reserve_a_centrally_located_corner_house_in_faisal_town-52729829-79-1.html
Beautiful 10 Marla House With Basement,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",House,5.8 Crore,10 Marla,5,6,For Sale,2025-07-01,,2,0,1,True,False,False,False,False,False,False,True,False,https://www.zameen.com/Property/dha_11_rahbar_dha_11_rahbar_phase_1_beautiful_10_marla_house_with_basement-52774873-3710-1.html
6 Marla Brand New House For Sale In Al Rahman Garden Phase 2,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",House,2.55 Crore,6 Marla,5,6,For Sale,2025-07-31,2025.0,2,1,1,False,False,True,True,False,False,False,True,True,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_6_marla_brand_new_house_for_sale_in_al_rahman_garden_phase_2-52691641-4506-1.html
3 Marla Used House For Sale In Al Rahman Garden Phase 2,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",House,1.5 Crore,3 Marla,3,5,For Sale,2025-07-31,2023.0,2,0,0,False,False,False,True,True,True,True,True,True,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_3_marla_used_house_for_sale_in_al_rahman_garden_phase_2-52727473-4506-1.html
1 Kanal House Is Available For Sale In IEP Engineers Town Block E1 Lahore,"IEP Engineers Town - Block E1, IEP Engineers Town - Sector A, IEP Engineers Town, Lahore, Punjab",House,5.25 Crore,1 Kanal,5,6,For Sale,2025-07-28,,2,0,0,False,False,False,True,True,True,False,False,True,https://www.zameen.com/Property/iep_engineers_town_sector_a_iep_engineers_town_-_block_e1_1_kanal_house_is_available_for_sale_in_iep_engineers_town_block_e1_lahore-52742594-3896-1.html
Luxury 10 Marla House For Sale in Allama Iqbal Town,"Allama Iqbal Town - Raza Block, Allama Iqbal Town, Lahore, Punjab",House,5.5 Crore,10 Marla,5,5,For Sale,2025-07-01,,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_-_raza_block_luxury_10_marla_house_for_sale_in_allama_iqbal_town-52774701-3522-1.html
Buy A 5 Marla House For Sale In DHA 9 Town - Block D,"DHA 9 Town - Block D, DHA 9 Town, DHA Defence, Lahore, Punjab",House,2.9 Crore,5 Marla,3,4,For Sale,2025-07-01,,1,1,1,False,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_d_buy_a_5_marla_house_for_sale_in_dha_9_town_-_block_d-52623513-8176-1.html
10 Marla House In New Iqbal Park Cantt Best Option,"New Iqbal Park Cantt, Cantt, Lahore, Punjab",House,3.75 Crore,10 Marla,4,5,For Sale,2025-07-01,,2,1,1,False,False,False,True,True,False,False,True,True,https://www.zameen.com/Property/cantt_new_iqbal_park_cantt_10_marla_house_in_new_iqbal_park_cantt_best_option-52636828-8398-1.html
4 Marla House For Sale,"Military Accounts Housing Society, Lahore, Punjab",House,1.53 Crore,4 Marla,3,4,For Sale,2025-07-01,2020.0,2,1,0,False,False,False,True,False,False,False,True,True,https://www.zameen.com/Property/lahore_military_accounts_housing_society_4_marla_house_for_sale-52774564-781-1.html
House For Sale In Abdalian Block C,"Abdalians Society - Block C, Abdalians Cooperative Housing Society, Lahore, Punjab",House,5.35 Crore,10 Marla,5,7,For Sale,2025-07-01,2018.0,2,0,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/abdalians_cooperative_housing_society_abdalians_society_-_block_c_house_for_sale_in_abdalian_block_c-51290080-3516-1.html
4 Marla Single Story House For Sale,"Audit & Accounts Housing Society, Lahore, Punjab",House,1.2 Crore,4 Marla,2,2,For Sale,2025-07-01,,1,0,0,False,False,False,True,False,False,False,False,False,https://www.zameen.com/Property/lahore_audit_accounts_housing_society_4_marla_single_story_house_for_sale-52774472-1134-1.html
"""Charming 3-Bedroom 5 Marla House In DHA Modern Comfort With Stylish Finishes""","DHA 9 Town, DHA Defence, Lahore, Punjab",House,2.1 Crore,5 Marla,3,4,For Sale,2025-07-01,2024.0,2,0,0,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/dha_defence_dha_9_town_charming_3-bedroom_5_marla_house_in_dha_modern_comfort_with_stylish_finishes-52050783-1452-1.html
A House for Sale in bahria Orchard at Eastern ext. Block,"Bahria Orchard, Lahore, Punjab",House,1.65 Crore,5 Marla,3,4,For Sale,2025-07-01,2015.0,1,1,1,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/lahore_bahria_orchard_a_house_for_sale_in_bahria_orchard_at_eastern_ext_block-52774316-1474-1.html
Abrar Estate Offers 6 Marla Single Story For Sale In Punjab Society Near Collage Road,"PGECHS Phase 1, Punjab Govt Employees Society, Lahore, Punjab",House,1.99 Crore,5 Marla,2,3,For Sale,2025-07-26,2014.0,1,1,0,True,False,False,True,True,False,False,True,True,https://www.zameen.com/Property/punjab_govt_employees_society_pgechs_phase_1_abrar_estate_offers_6_marla_single_story_for_sale_in_punjab_society_near_collage_road-52774172-4431-1.html
